doi_pref,name,coci_open,crossref_close,crossref_visibility,tot_dois,deposits_flag
"10.2135","nn",125796,79694,nn,nn,nn
"10.5358","nn",412,99,nn,nn,nn
"10.5359","nn",221,177,nn,nn,nn
"10.5360","nn",614,516,nn,nn,nn
"10.5361","nn",56,48,nn,nn,nn
"10.5363","nn",128,8,nn,nn,nn
"10.4414","nn",1586,584,nn,nn,nn
"10.22230","nn",1221,357,nn,nn,nn
"10.22231","nn",7,1,nn,nn,nn
"10.22232","nn",2,2,nn,nn,nn
"10.22233","nn",69,-6,nn,nn,nn
"10.22234","nn",0,0,nn,nn,nn
"10.22235","nn",4,-1,nn,nn,nn
"10.22236","nn",2,1,nn,nn,nn
"10.22237","[[Wayne State University Library System (ID 9499)]]",1314,567,[[open]],[["1332,186"]],[["true,true"]]
"10.22238","nn",0,0,nn,nn,nn
"10.22239","nn",3,0,nn,nn,nn
"10.2224","[[Scientific Journal Publishers Ltd (ID 1070)]]",14775,4934,[[open]],[["3152,303"]],[["true,false"]]
"10.5505","nn",1560,652,nn,nn,nn
"10.5506","nn",3597,768,nn,nn,nn
"10.5507","nn",5513,1991,nn,nn,nn
"10.5508","nn",33,1,nn,nn,nn
"10.5509","nn",1256,145,nn,nn,nn
"10.5510","nn",17,9,nn,nn,nn
"10.5511","nn",6716,2054,nn,nn,nn
"10.4095","nn",6537,2977,nn,nn,nn
"10.3892","nn",77659,23444,nn,nn,nn
"10.1215","nn",201777,59621,nn,nn,nn
"10.13084","nn",13,2,nn,nn,nn
"10.13085","nn",295,65,nn,nn,nn
"10.13086","nn",7,0,nn,nn,nn
"10.13087","nn",159,5,nn,nn,nn
"10.13088","nn",146,7,nn,nn,nn
"10.13089","nn",272,8,nn,nn,nn
"10.1309","nn",48632,30496,nn,nn,nn
"10.1310","nn",17672,6159,nn,nn,nn
"10.1037","nn",4530463,2264755,nn,nn,nn
"10.1001","nn",3424931,2802068,nn,nn,nn
"10.1101","[[Cold Spring Harbor Laboratory (ID 246)]]",876961,546100,[[open]],[["40091,35738"]],[["true,true"]]
"10.1087","nn",2483,614,nn,nn,nn
"10.1601","nn",171,298,nn,nn,nn
"10.1299","nn",56972,32252,nn,nn,nn
"10.1149","[[The Electrochemical Society (ID 77)]]",509571,646761,[[open]],[["68910,6153"]],[["true,true"]]
"10.1151","nn",703,367,nn,nn,nn
"10.1152","[[American Physiological Society (ID 24)]]",1659070,775230,[[open]],[["163364,5715"]],[["true,true"]]
"10.2115","nn",4555,2542,nn,nn,nn
"10.21151","nn",0,0,nn,nn,nn
"10.21152","nn",3,0,nn,nn,nn
"10.21153","nn",346,37,nn,nn,nn
"10.21154","nn",1,0,nn,nn,nn
"10.21156","nn",0,0,nn,nn,nn
"10.21157","nn",3,0,nn,nn,nn
"10.21158","nn",15,3,nn,nn,nn
"10.21159","nn",28,1,nn,nn,nn
"10.1039","[[Royal Society of Chemistry (RSC) (ID 292)]]",4960056,5096291,[[open]],[["512847,85757"]],[["true,true"]]
"10.1175","nn",1489223,418625,nn,nn,nn
"10.1057","[[Springer Nature (ID 297)]]",500717,121182,[[open]],[["11021468,1230426"]],[["true,true"]]
"10.4135","[[SAGE Publications (ID 179)]]",236420,7356,[[open]],[["2167219,146411"]],[["true,true"]]
"10.1056","nn",2516297,2287159,nn,nn,nn
"10.5539","nn",27597,3528,nn,nn,nn
"10.1089","nn",1203095,645282,nn,nn,nn
"10.3174","[[American Society of Neuroradiology (ASNR) (ID 1756)]]",55474,24495,[[open]],[["4666,966"]],[["true,true"]]
"10.31740","nn",0,0,nn,nn,nn
"10.31741","nn",0,0,nn,nn,nn
"10.31743","nn",0,0,nn,nn,nn
"10.3175","nn",13,3,nn,nn,nn
"10.31751","nn",0,0,nn,nn,nn
"10.31754","nn",0,0,nn,nn,nn
"10.31756","nn",0,0,nn,nn,nn
"10.31757","nn",0,0,nn,nn,nn
"10.31758","nn",0,0,nn,nn,nn
"10.31759","nn",0,0,nn,nn,nn
"10.3176","nn",2964,1848,nn,nn,nn
"10.31763","nn",0,0,nn,nn,nn
"10.31764","nn",0,0,nn,nn,nn
"10.31765","[[KAREN - Karadeniz Arastirmalari Enstitusu Dergisi (ID 16972)]]",0,0,[[open]],[["0,16"]],[["false,true"]]
"10.31766","[[Asociacion Espanola de Psiquiatria del Nino y del Adolescente - Aepnya (ID 16974)]]",0,0,[[open]],[["3,22"]],[["true,true"]]
"10.31767","nn",0,0,nn,nn,nn
"10.3177","nn",17693,9508,nn,nn,nn
"10.31770","nn",0,0,nn,nn,nn
"10.31774","nn",0,0,nn,nn,nn
"10.31775","[[Southern Institute of Management (ID 16991)]]",0,0,[[open]],[["84,168"]],[["true,true"]]
"10.31776","nn",0,0,nn,nn,nn
"10.31778","[[The Korean Society of Legal History (ID 16996)]]",0,0,[[open]],[["127,34"]],[["true,true"]]
"10.31779","[[Korean Comparative Public Law Association (ID 16998)]]",0,0,[[open]],[["597,83"]],[["true,true"]]
"10.7717","[[PeerJ (ID 4443)]]",17908,4870,[[open]],[["15201,15296"]],[["true,true"]]
"10.1054","[[Elsevier BV (ID 78)]]",114733,106830,[[closed]],[["15073575,1663799"]],[["true,true"]]
"10.1901","nn",110282,57093,nn,nn,nn
"10.1902","nn",210459,60906,nn,nn,nn
"10.1186","[[Springer Nature (ID 297)]]",3166424,1206929,[[open]],[["11021468,1230426"]],[["true,true"]]
"10.1142","[[World Scientific Pub Co Pte Lt (ID 219)]]",735784,265348,[[open]],[["331735,40308"]],[["true,true"]]
"10.17084","nn",3,4,nn,nn,nn
"10.17085","[[The Editorial Office of Anesthesia and Pain Medicine (ID 6688)]]",45,5,[[open]],[["142,148"]],[["true,true"]]
"10.17086","nn",20,4,nn,nn,nn
"10.17087","nn",6,2,nn,nn,nn
"10.17088","nn",2,0,nn,nn,nn
"10.17089","nn",77,-3,nn,nn,nn
"10.17090","nn",26,0,nn,nn,nn
"10.17091","nn",1,0,nn,nn,nn
"10.17092","nn",13,-4,nn,nn,nn
"10.17093","nn",10,0,nn,nn,nn
"10.17094","nn",7,-1,nn,nn,nn
"10.17095","nn",1,0,nn,nn,nn
"10.17096","nn",6,5,nn,nn,nn
"10.17097","nn",0,0,nn,nn,nn
"10.17098","nn",6,1,nn,nn,nn
"10.17099","nn",7,1,nn,nn,nn
"10.17100","nn",1,0,nn,nn,nn
"10.17102","nn",2,0,nn,nn,nn
"10.17103","nn",8,1,nn,nn,nn
"10.17104","nn",1665,71,nn,nn,nn
"10.5194","[[Copernicus GmbH (ID 3145)]]",483420,215352,[[open]],[["70717,18378"]],[["true,true"]]
"10.7183","nn",2676,1126,nn,nn,nn
"10.7184","nn",10,3,nn,nn,nn
"10.7185","nn",495,540,nn,nn,nn
"10.7187","[[Kolej Islam Darul Ridzuan (ID 4202)]]",16,1,[[open]],[["121,40"]],[["true,false"]]
"10.7188","nn",2,0,nn,nn,nn
"10.7189","nn",1316,230,nn,nn,nn
"10.7190","nn",89,6,nn,nn,nn
"10.7191","nn",127,21,nn,nn,nn
"10.7192","nn",0,0,nn,nn,nn
"10.7193","nn",132,10,nn,nn,nn
"10.7195","nn",91,-11,nn,nn,nn
"10.7196","nn",4772,1027,nn,nn,nn
"10.7197","nn",23,14,nn,nn,nn
"10.7198","nn",61,-7,nn,nn,nn
"10.7199","nn",8,1,nn,nn,nn
"10.7200","nn",15,2,nn,nn,nn
"10.7201","nn",159,97,nn,nn,nn
"10.2345","nn",1016,277,nn,nn,nn
"10.2346","nn",1638,777,nn,nn,nn
"10.2349","nn",652,242,nn,nn,nn
"10.2350","nn",3829,2056,nn,nn,nn
"10.2351","nn",4463,3713,nn,nn,nn
"10.2352","nn",1912,532,nn,nn,nn
"10.2353","[[Elsevier BV (ID 78)]]",69856,38024,[[closed]],[["15073575,1663799"]],[["true,true"]]
"10.2354","nn",412,258,nn,nn,nn
"10.4009","nn",648,180,nn,nn,nn
"10.4010","nn",41,13,nn,nn,nn
"10.4011","nn",681,551,nn,nn,nn
"10.4012","nn",12398,7064,nn,nn,nn
"10.4013","nn",1071,-149,nn,nn,nn
"10.4028","[[Trans Tech Publications (ID 2457)]]",147598,123718,[[open]],[["367549,12065"]],[["true,true"]]
"10.5244","nn",25059,1810,nn,nn,nn
"10.5246","nn",114,129,nn,nn,nn
"10.5248","nn",2925,519,nn,nn,nn
"10.5249","nn",441,151,nn,nn,nn
"10.5250","nn",696,50,nn,nn,nn
"10.5251","nn",1184,188,nn,nn,nn
"10.5252","nn",2318,809,nn,nn,nn
"10.5253","nn",1821,262,nn,nn,nn
"10.5254","nn",31590,18715,nn,nn,nn
"10.7228","nn",3536,-34,nn,nn,nn
"10.7229","nn",35,37,nn,nn,nn
"10.7230","[[Korean Society of Cartoon Animation Studies (ID 4234)]]",45,5,[[open]],[["349,22"]],[["true,false"]]
"10.7231","nn",373,43,nn,nn,nn
"10.7232","nn",730,98,nn,nn,nn
"10.7233","nn",329,3,nn,nn,nn
"10.7234","nn",230,38,nn,nn,nn
"10.7235","nn",404,72,nn,nn,nn
"10.7236","nn",473,3,nn,nn,nn
"10.1201","[[Informa UK Limited (ID 301)]]",194121,19808,[[open]],[["4299998,512670"]],[["true,true"]]
"10.1042","[[Portland Press Ltd. (ID 288)]]",990363,929789,[[open]],[["107466,2483"]],[["true,true"]]
"10.3895","nn",239,-50,nn,nn,nn
"10.3896","nn",4713,946,nn,nn,nn
"10.3897","[[Pensoft Publishers (ID 2258)]]",18146,2239,[[open]],[["8202,19797"]],[["true,true"]]
"10.3406","[[PERSEE Program (ID 2000)]]",132957,27023,[[open]],[["264553,166"]],[["true,false"]]
"10.1049","nn",848020,189302,nn,nn,nn
"10.4324","[[Informa UK Limited (ID 301)]]",203875,4206,[[open]],[["4299998,512670"]],[["true,true"]]
"10.4319","[[Wiley (ID 311)]]",198835,226788,[[open]],[["8172784,567515"]],[["true,true"]]
"10.4321","nn",7614,6119,nn,nn,nn
"10.3726","nn",7107,-445,nn,nn,nn
"10.3765","[[Linguistic Society of America (ID 2085)]]",2548,549,[[open]],[["3552,296"]],[["true,true"]]
"10.3766","nn",6242,2026,nn,nn,nn
"10.3767","nn",4550,1409,nn,nn,nn
"10.3768","nn",252,15,nn,nn,nn
"10.3769","nn",3137,1724,nn,nn,nn
"10.5840","nn",48623,4378,nn,nn,nn
"10.7868","nn",903,-27,nn,nn,nn
"10.4061","[[Hindawi Limited (ID 98)]]",15030,6308,[[open]],[["175742,39060"]],[["true,true"]]
"10.4062","[[The Korean Society of Applied Pharmacology (ID 2506)]]",2877,1618,[[open]],[["714,188"]],[["true,true"]]
"10.4064","nn",19032,18707,nn,nn,nn
"10.1484","nn",8234,30,nn,nn,nn
"10.20453","nn",267,123,nn,nn,nn
"10.20454","nn",137,12,nn,nn,nn
"10.20455","nn",32,2,nn,nn,nn
"10.20456","nn",0,0,nn,nn,nn
"10.20457","nn",0,0,nn,nn,nn
"10.20460","nn",106,31,nn,nn,nn
"10.20461","nn",0,0,nn,nn,nn
"10.20462","nn",8,0,nn,nn,nn
"10.20463","nn",86,27,nn,nn,nn
"10.20464","nn",4,0,nn,nn,nn
"10.20465","nn",1,0,nn,nn,nn
"10.20466","nn",0,0,nn,nn,nn
"10.20467","nn",86,-7,nn,nn,nn
"10.20469","nn",6,0,nn,nn,nn
"10.20470","nn",63,19,nn,nn,nn
"10.20471","nn",35,11,nn,nn,nn
"10.20472","nn",35,5,nn,nn,nn
"10.20473","nn",48,23,nn,nn,nn
"10.20474","nn",3,0,nn,nn,nn
"10.20476","nn",1,0,nn,nn,nn
"10.20480","nn",0,0,nn,nn,nn
"10.20481","nn",3,-1,nn,nn,nn
"10.20482","nn",1,0,nn,nn,nn
"10.20483","nn",0,0,nn,nn,nn
"10.20484","nn",28,-3,nn,nn,nn
"10.20486","nn",0,0,nn,nn,nn
"10.20488","nn",0,0,nn,nn,nn
"10.20489","nn",11,2,nn,nn,nn
"10.20490","nn",3,1,nn,nn,nn
"10.20491","nn",17,1,nn,nn,nn
"10.20493","nn",3,0,nn,nn,nn
"10.20494","nn",1,0,nn,nn,nn
"10.20496","nn",0,0,nn,nn,nn
"10.20497","nn",1,0,nn,nn,nn
"10.20498","nn",1,0,nn,nn,nn
"10.20499","nn",2,1,nn,nn,nn
"10.20500","nn",0,0,nn,nn,nn
"10.20501","nn",0,0,nn,nn,nn
"10.20502","nn",121,43,nn,nn,nn
"10.4200","nn",504,89,nn,nn,nn
"10.4201","nn",0,2,nn,nn,nn
"10.4202","nn",2984,1178,nn,nn,nn
"10.4203","nn",1413,656,nn,nn,nn
"10.5120","[[Foundation of Computer Science (ID 3103)]]",14123,605,[[open]],[["20091,3388"]],[["true,false"]]
"10.1076","[[Swets & Zeitlinger Publishers (ID 191)]]",67871,36777,[[open]],[["1990,0"]],[["true,false"]]
"10.1078","[[Elsevier BV (ID 78)]]",61692,51356,[[closed]],[["15073575,1663799"]],[["true,true"]]
"10.1079","[[CABI Publishing (ID 242)]]",234407,122260,[[open]],[["2086,411"]],[["true,false"]]
"10.5860","nn",13318,4659,nn,nn,nn
"10.4067","nn",34893,14564,nn,nn,nn
"10.1053","[[Elsevier BV (ID 78)]]",940077,758239,[[closed]],[["15073575,1663799"]],[["true,true"]]
"10.1354","[[SAGE Publications (ID 179)]]",15053,9509,[[open]],[["2167219,146411"]],[["true,true"]]
"10.1355","nn",6194,818,nn,nn,nn
"10.1085","[[Rockefeller University Press (ID 291)]]",119259,160805,[[open]],[["57526,1494"]],[["true,true"]]
"10.18372","nn",66,-2,nn,nn,nn
"10.18374","nn",208,34,nn,nn,nn
"10.18376","nn",29,5,nn,nn,nn
"10.18377","nn",2,0,nn,nn,nn
"10.18378","nn",43,3,nn,nn,nn
"10.18379","nn",0,0,nn,nn,nn
"10.18380","nn",3,2,nn,nn,nn
"10.18381","nn",32,1,nn,nn,nn
"10.18382","nn",0,0,nn,nn,nn
"10.18383","nn",242,84,nn,nn,nn
"10.18384","nn",3,0,nn,nn,nn
"10.18387","nn",3,0,nn,nn,nn
"10.18388","nn",581,232,nn,nn,nn
"10.18389","nn",2,0,nn,nn,nn
"10.18391","nn",1,0,nn,nn,nn
"10.18392","nn",0,0,nn,nn,nn
"10.18393","nn",59,23,nn,nn,nn
"10.18394","nn",3,0,nn,nn,nn
"10.18395","nn",0,0,nn,nn,nn
"10.18396","nn",4,0,nn,nn,nn
"10.18397","nn",78,27,nn,nn,nn
"10.1644","nn",29883,9754,nn,nn,nn
"10.1645","[[American Society of Parasitologists (ID 1220)]]",25850,15563,[[open]],[["4015,227"]],[["true,true"]]
"10.1646","nn",607,266,nn,nn,nn
"10.1647","nn",2329,1740,nn,nn,nn
"10.1648","nn",2727,401,nn,nn,nn
"10.1649","nn",2607,327,nn,nn,nn
"10.1650","nn",11495,5659,nn,nn,nn
"10.5325","nn",1874,197,nn,nn,nn
"10.5326","nn",13111,6343,nn,nn,nn
"10.5327","nn",544,651,nn,nn,nn
"10.5328","nn",494,36,nn,nn,nn
"10.5329","nn",60,9,nn,nn,nn
"10.5330","nn",3787,316,nn,nn,nn
"10.5331","nn",683,127,nn,nn,nn
"10.4019","nn",60,29,nn,nn,nn
"10.4020","nn",28,11,nn,nn,nn
"10.4021","nn",393,32,nn,nn,nn
"10.1155","[[Hindawi Limited (ID 98)]]",615809,246689,[[open]],[["175742,39060"]],[["true,true"]]
"10.2139","[[Elsevier BV (ID 78)]]",32701,5701,[[closed]],[["15073575,1663799"]],[["true,true"]]
"10.4000","[[OpenEdition (ID 2399)]]",37765,3171,[[open]],[["114044,15409"]],[["true,true"]]
"10.1300","nn",289649,86104,nn,nn,nn
"10.21704","nn",201,40,nn,nn,nn
"10.21705","nn",1,0,nn,nn,nn
"10.21706","nn",139,-36,nn,nn,nn
"10.21707","nn",3,0,nn,nn,nn
"10.21708","nn",12,5,nn,nn,nn
"10.21709","nn",1,0,nn,nn,nn
"10.2171","nn",80,16,nn,nn,nn
"10.21710","nn",1,0,nn,nn,nn
"10.21712","nn",0,0,nn,nn,nn
"10.21713","nn",15,1,nn,nn,nn
"10.21714","nn",18,2,nn,nn,nn
"10.21715","nn",1,0,nn,nn,nn
"10.21716","nn",0,0,nn,nn,nn
"10.21717","nn",0,0,nn,nn,nn
"10.21719","nn",11,-1,nn,nn,nn
"10.3151","nn",4554,3267,nn,nn,nn
"10.31510","nn",0,0,nn,nn,nn
"10.31512","nn",0,0,nn,nn,nn
"10.31513","nn",0,0,nn,nn,nn
"10.31514","nn",0,1,nn,nn,nn
"10.31515","nn",0,0,nn,nn,nn
"10.31516","nn",0,0,nn,nn,nn
"10.31519","[[Academus Publishing (ID 15171)]]",0,0,[[open]],[["0,277"]],[["false,true"]]
"10.3152","[[Informa UK Limited (ID 301)]]",12972,5519,[[limited]],[["4299998,512670"]],[["true,true"]]
"10.31520","nn",0,0,nn,nn,nn
"10.31521","[[Mykolayiv National Agrarian University (ID 16172)]]",0,0,[[open]],[["0,93"]],[["false,true"]]
"10.31523","nn",0,0,nn,nn,nn
"10.31524","nn",1,0,nn,nn,nn
"10.31526","nn",2,0,nn,nn,nn
"10.31527","nn",0,0,nn,nn,nn
"10.31528","[[APUB Co. Ltd (ID 16419)]]",0,0,[[open]],[["0,3"]],[["false,true"]]
"10.31529","nn",0,0,nn,nn,nn
"10.3153","nn",59,25,nn,nn,nn
"10.31530","nn",0,0,nn,nn,nn
"10.31531","nn",0,0,nn,nn,nn
"10.31532","nn",1,1,nn,nn,nn
"10.31533","nn",0,0,nn,nn,nn
"10.31538","nn",0,0,nn,nn,nn
"10.31539","nn",1,0,nn,nn,nn
"10.3154","nn",365,144,nn,nn,nn
"10.1158","nn",1077083,537830,nn,nn,nn
"10.11646","nn",24258,4418,nn,nn,nn
"10.11647","[[Open Book Publishers (ID 4923)]]",280,7,[[open]],[["1240,591"]],[["true,true"]]
"10.11648","nn",5484,111,nn,nn,nn
"10.7202","[[Consortium Erudit (ID 4194)]]",36872,4524,[[open]],[["97316,4155"]],[["true,true"]]
"10.2305","nn",4022,385,nn,nn,nn
"10.1246","nn",299273,401747,nn,nn,nn
"10.4096","nn",115,89,nn,nn,nn
"10.4097","nn",6240,1239,nn,nn,nn
"10.5195","nn",3262,489,nn,nn,nn
"10.5196","nn",4,1,nn,nn,nn
"10.5197","nn",884,142,nn,nn,nn
"10.5198","nn",613,471,nn,nn,nn
"10.5199","nn",84,16,nn,nn,nn
"10.5200","[[Association of Lithuanian Serials (ID 3161)]]",328,62,[[open]],[["719,272"]],[["true,true"]]
"10.5201","nn",986,181,nn,nn,nn
"10.5202","nn",133,29,nn,nn,nn
"10.5203","nn",8,3,nn,nn,nn
"10.5204","nn",1046,36,nn,nn,nn
"10.5205","nn",123,13,nn,nn,nn
"10.1248","nn",231804,226854,nn,nn,nn
"10.30766","nn",0,0,nn,nn,nn
"10.30767","[[Dil ve Edebiyat Arastirmalari Dergisi (ID 12218)]]",0,0,[[open]],[["0,53"]],[["false,true"]]
"10.30769","[[Ulusal Spor Bilimleri Dergisi (ID 12219)]]",0,0,[[open]],[["0,24"]],[["false,true"]]
"10.30770","[[Federation of State Medical Boards (ID 12221)]]",3,0,[[open]],[["54,39"]],[["true,true"]]
"10.30771","nn",0,0,nn,nn,nn
"10.30772","nn",0,0,nn,nn,nn
"10.30773","[[Korean Neuropsychiatric Association (ID 12228)]]",15,2,[[open]],[["586,315"]],[["true,true"]]
"10.30774","nn",0,0,nn,nn,nn
"10.30775","nn",0,0,nn,nn,nn
"10.30776","nn",0,0,nn,nn,nn
"10.30777","nn",0,0,nn,nn,nn
"10.30778","nn",0,0,nn,nn,nn
"10.30779","nn",0,0,nn,nn,nn
"10.30780","nn",0,0,nn,nn,nn
"10.30781","nn",0,0,nn,nn,nn
"10.30782","[[Uludag Universitesi Veteriner Fakultesi Dergisi (ID 12238)]]",0,0,[[open]],[["52,32"]],[["true,true"]]
"10.30783","[[Nevsehir Haci Bektas Veli Universitesi SBE Dergisi (ID 12236)]]",0,0,[[open]],[["0,15"]],[["false,true"]]
"10.30784","[[Ekonomi Politika ve  Finanas Arastirmalari  Dergisi (ID 12235)]]",0,0,[[open]],[["5,31"]],[["true,true"]]
"10.30785","[[Mimarlik Bilimleri ve Uygulamalari Dergisi (ID 12233)]]",0,0,[[open]],[["12,22"]],[["true,true"]]
"10.30787","nn",0,0,nn,nn,nn
"10.30788","nn",2,1,nn,nn,nn
"10.30789","nn",0,0,nn,nn,nn
"10.30791","nn",0,0,nn,nn,nn
"10.30792","nn",0,0,nn,nn,nn
"10.30794","[[Pamukkale Universitesi Sosyal Bilimler Enstitusu Dergisi (ID 12253)]]",0,0,[[open]],[["154,237"]],[["false,true"]]
"10.30795","nn",0,0,nn,nn,nn
"10.30796","nn",0,0,nn,nn,nn
"10.30797","[[Bilimsel Madencilik Dergisi (ID 12245)]]",0,0,[[open]],[["0,54"]],[["false,true"]]
"10.30798","[[Mehmet Akif Ersoy Universitesi Iktisadi ve Idari Bilimler Fakultesi Dergisi (ID 12252)]]",0,0,[[open]],[["0,73"]],[["false,true"]]
"10.30799","[[JACS Directory (ID 12249)]]",3,0,[[open]],[["0,135"]],[["false,true"]]
"10.30800","nn",0,0,nn,nn,nn
"10.30801","[[Acta INFOLOGICA (ID 12250)]]",0,0,[[open]],[["0,9"]],[["false,true"]]
"10.30802","nn",0,0,nn,nn,nn
"10.30803","[[Adnan Menderes Universitesi Sosyal Bilimler Enstitusu Dergisi (ID 12255)]]",0,0,[[open]],[["64,105"]],[["true,true"]]
"10.30804","[[Cesm-i Cihan Tarih Kultur ve Sanat Arastirmalari E-Dergisi (ID 12260)]]",0,0,[[open]],[["1,34"]],[["true,true"]]
"10.30805","nn",0,0,nn,nn,nn
"10.30806","nn",0,0,nn,nn,nn
"10.30807","[[The Korean School Mathematics Society (ID 12261)]]",0,0,[[open]],[["0,14"]],[["false,true"]]
"10.30808","nn",0,0,nn,nn,nn
"10.30809","nn",0,0,nn,nn,nn
"10.30810","nn",0,0,nn,nn,nn
"10.30811","nn",0,0,nn,nn,nn
"10.30812","[[STMIK Bumigora Mataram (ID 12267)]]",0,0,[[open]],[["3,104"]],[["false,true"]]
"10.30813","nn",0,0,nn,nn,nn
"10.30814","nn",0,0,nn,nn,nn
"10.30816","nn",0,0,nn,nn,nn
"10.30818","nn",0,0,nn,nn,nn
"10.30819","[[Logos Verlag Berlin (ID 12273)]]",4,0,[[open]],[["14,81"]],[["false,true"]]
"10.30820","nn",0,0,nn,nn,nn
"10.30821","nn",0,0,nn,nn,nn
"10.30822","nn",0,0,nn,nn,nn
"10.30823","nn",0,0,nn,nn,nn
"10.30824","nn",0,0,nn,nn,nn
"10.30825","nn",0,1,nn,nn,nn
"10.30826","nn",0,0,nn,nn,nn
"10.30827","nn",1,0,nn,nn,nn
"10.30828","nn",5,0,nn,nn,nn
"10.30829","nn",0,0,nn,nn,nn
"10.30830","nn",0,0,nn,nn,nn
"10.30831","[[Kuramsal Egitimbilim Dergisi (ID 12285)]]",0,0,[[open]],[["101,86"]],[["false,true"]]
"10.30832","nn",0,0,nn,nn,nn
"10.30833","nn",0,0,nn,nn,nn
"10.30834","nn",0,0,nn,nn,nn
"10.30836","nn",0,0,nn,nn,nn
"10.30837","nn",0,0,nn,nn,nn
"10.30840","nn",0,0,nn,nn,nn
"10.30842","nn",0,0,nn,nn,nn
"10.30843","nn",6,-1,nn,nn,nn
"10.30844","nn",0,0,nn,nn,nn
"10.30845","nn",2,-1,nn,nn,nn
"10.30848","nn",0,0,nn,nn,nn
"10.30850","nn",0,0,nn,nn,nn
"10.30851","nn",0,0,nn,nn,nn
"10.30852","[[Asia-Pacific Network for Global Change Research (ID 12303)]]",0,0,[[open]],[["0,19"]],[["false,true"]]
"10.30853","[[Gramota Publishers (ID 12302)]]",0,0,[[open]],[["1,1832"]],[["false,true"]]
"10.30854","nn",1,0,nn,nn,nn
"10.30855","nn",0,0,nn,nn,nn
"10.30856","nn",0,0,nn,nn,nn
"10.30857","nn",0,0,nn,nn,nn
"10.30858","[[Instytut Ekonomiki Rolnictwa i Gospodarki Zywnosciowej Panstwowy Instytut Badawczy (ID 12316)]]",0,0,[[open]],[["98,117"]],[["true,false"]]
"10.30859","nn",0,0,nn,nn,nn
"10.30860","nn",0,0,nn,nn,nn
"10.30862","nn",0,0,nn,nn,nn
"10.30863","nn",0,0,nn,nn,nn
"10.30864","nn",0,0,nn,nn,nn
"10.30867","nn",0,0,nn,nn,nn
"10.30868","nn",0,0,nn,nn,nn
"10.30869","nn",0,0,nn,nn,nn
"10.30870","nn",0,0,nn,nn,nn
"10.30871","nn",0,0,nn,nn,nn
"10.30872","nn",0,0,nn,nn,nn
"10.30873","nn",0,0,nn,nn,nn
"10.30874","nn",0,0,nn,nn,nn
"10.30875","nn",120,7,nn,nn,nn
"10.1615","nn",64089,41662,nn,nn,nn
"10.22146","nn",257,123,nn,nn,nn
"10.22147","nn",2,-1,nn,nn,nn
"10.22148","nn",6,1,nn,nn,nn
"10.22149","nn",17,2,nn,nn,nn
"10.2215","nn",63032,30928,nn,nn,nn
"10.22151","nn",6,0,nn,nn,nn
"10.22152","nn",18,4,nn,nn,nn
"10.22154","nn",3,1,nn,nn,nn
"10.22155","nn",9,0,nn,nn,nn
"10.22156","nn",4,0,nn,nn,nn
"10.22157","nn",0,0,nn,nn,nn
"10.22158","nn",117,9,nn,nn,nn
"10.22159","nn",238,62,nn,nn,nn
"10.16974","nn",4,0,nn,nn,nn
"10.16975","nn",23,6,nn,nn,nn
"10.16976","nn",1,0,nn,nn,nn
"10.16977","nn",3,2,nn,nn,nn
"10.16978","nn",52,-35,nn,nn,nn
"10.16979","nn",0,0,nn,nn,nn
"10.16980","nn",56,6,nn,nn,nn
"10.16981","nn",304,33,nn,nn,nn
"10.16982","nn",0,0,nn,nn,nn
"10.16983","nn",165,6,nn,nn,nn
"10.16984","nn",3,2,nn,nn,nn
"10.16986","nn",6,1,nn,nn,nn
"10.16987","nn",0,0,nn,nn,nn
"10.16988","nn",5,0,nn,nn,nn
"10.16989","nn",0,0,nn,nn,nn
"10.16990","nn",4,0,nn,nn,nn
"10.16991","nn",2,0,nn,nn,nn
"10.16992","nn",12,0,nn,nn,nn
"10.16993","[[Stockholm University Press (ID 6601)]]",105,13,[[open]],[["1035,269"]],[["true,true"]]
"10.5121","nn",10851,642,nn,nn,nn
"10.5122","nn",456,46,nn,nn,nn
"10.5123","nn",1532,149,nn,nn,nn
"10.5124","nn",3049,215,nn,nn,nn
"10.5125","nn",720,253,nn,nn,nn
"10.5126","[[SAGE Publications (ID 179)]]",0,0,[[open]],[["2167219,146411"]],[["true,true"]]
"10.5127","nn",640,368,nn,nn,nn
"10.5128","nn",46,6,nn,nn,nn
"10.5129","nn",2008,195,nn,nn,nn
"10.5130","[[University of Technology, Sydney (UTS) (ID 3097)]]",2235,186,[[open]],[["2655,361"]],[["true,true"]]
"10.3138","nn",41065,6953,nn,nn,nn
"10.17586","nn",172,36,nn,nn,nn
"10.17587","nn",47,2,nn,nn,nn
"10.17588","nn",8,3,nn,nn,nn
"10.17589","nn",18,1,nn,nn,nn
"10.17602","nn",0,0,nn,nn,nn
"10.17628","nn",5,4,nn,nn,nn
"10.17640","nn",6,1,nn,nn,nn
"10.17641","nn",9,0,nn,nn,nn
"10.17642","nn",13,3,nn,nn,nn
"10.17643","nn",22,1,nn,nn,nn
"10.17644","nn",0,0,nn,nn,nn
"10.17645","nn",1162,155,nn,nn,nn
"10.17646","nn",21,0,nn,nn,nn
"10.17647","nn",5,1,nn,nn,nn
"10.17648","nn",24,-14,nn,nn,nn
"10.1590","[[FapUNIFESP (SciELO) (ID 530)]]",1025005,251465,[[open]],[["315009,35726"]],[["true,true"]]
